,rewards
222,66.19278292800617
223,95.19084396523253
224,3.3852303372512322
225,66.83890665906847
226,77.06652185690636
227,102.75616437090503
228,160.41531512445323
229,93.49179652083589
230,109.96935620868344
231,108.20813332907632
232,105.47732940254227
233,178.7219996665782
234,163.58966629455819
235,133.08205327797387
236,84.66106007627681
237,126.1686762954967
238,127.88252833351503
239,162.7443044123895
240,95.79500374775837
241,104.4427510234672
242,-6.483196030977334
243,153.02794530745027
244,106.80400578794098
245,2.367636573476007
246,158.2970117344566
247,108.73402107437023
248,41.64156222537946
249,76.25996194286355
250,55.56433623077375
251,82.87520505998096
252,49.53317941389318
253,66.1774179533882
254,7.697701994974946
255,90.71211999118341
256,130.87694742085503
257,79.44064572909559
258,53.80332697691196
259,7.743094542049496
260,96.45373273656827
261,77.01102453246997
262,39.247746458503755
263,11.293549095137188
264,15.223112407693193
265,50.73340059168295
266,153.49229836289078
267,149.67933679790593
268,24.10580565372366
269,77.28421624166431
270,68.97052852408606
271,37.804496379571376
272,7.104624005645398
273,117.89667467566824
274,132.95767664344936
275,39.02667483323198
276,15.215636185636628
277,27.152029418620657
278,-13.485350375917395
279,15.909162416549565
280,-9.638167648783439
281,159.08792954703162
282,150.97368608605294
283,54.69459604955149
284,38.05183624415412
285,53.689991365342564
286,52.028415634952765
287,114.69585760734107
288,105.99366402546643
289,138.57585515278308
290,83.58326303390916
291,-45.059047147867865
292,122.04185526091042
293,131.72340196677862
294,166.48091040398614
295,126.57301992737783
296,69.83714633947513
297,50.9058858536017
298,30.6588085676117
299,33.656754121215755
300,50.64538805007416
301,-0.7756473359042859
302,142.78207704476995
303,9.402629151334972
304,71.68582275319524
305,64.9654355447873
306,37.313599798266125
307,75.0584397659057
308,14.3123440118452
309,75.51848033672537
310,22.618091258483076
311,154.31103958310143
312,79.87361428666352
313,62.42596424468341
314,84.04604776461653
315,63.69349984314462
316,68.93593775748305
317,23.151851015782313
318,117.70398121372705
319,-11.623538629635465
320,-55.21940641324616
321,160.68934724973371
322,86.47282376424737
323,49.522279830038826
324,163.24870612631028
325,72.50377352128933
326,94.1421873057516
327,47.8905032400849
328,59.516279011518435
329,8.274338448951614
330,26.023690718274445
331,55.62777124684055
332,29.98720236861283
333,185.6411361230126
334,178.93213180022298
335,14.149822237777377
336,133.92843204030345
337,112.95346815330926
338,33.08907222244157
339,8.99946297092877
340,156.008026157926
341,114.79118605510112
342,54.23625421393757
343,165.46912932496093
344,39.560420259216485
345,61.51563693555138
346,105.99540514583683
347,35.725573673314784
348,103.27665641327289
349,52.95190469459003
350,53.20362455002312
351,67.78291214838836
352,175.9787216757995
353,127.46417174684696
354,90.25526258412252
355,113.3827549321168
356,127.69550118829724
357,137.70931587203697
358,84.96674633498178
359,88.12483579453315
360,140.78156077197124
361,3.3790834050337377
362,66.68178841938423
363,56.880468629787615
364,127.51609131403802
365,93.29626006146981
366,116.12468934968402
367,73.68585190790695
368,45.00133978403455
369,33.65081446917961
370,145.51128299206826
371,126.73073185793221
372,152.1484846827998
373,-31.119218060497186
374,169.58918830763997
375,152.12607222063102
376,91.47904161012019
377,106.40048815630874
378,80.87029861234693
379,116.11508856700134
380,146.92147463343622
381,116.80820937837979
382,167.19638568101382
383,70.91523947220334
384,114.81081811631381
385,5.26291162793716
386,39.339297174707696
387,141.90619934913806
388,58.99851120218618
389,87.89037403882128
390,60.92648441377885
391,11.403041149840025
392,27.9097809511007
393,25.471642095484558
394,85.22266065128603
395,171.47289708882164
396,150.47652502127102
397,46.43878287519861
398,36.3552360786372
399,170.83485266643845
400,58.17043453025738
401,167.7452680834965
402,29.217311845226597
403,13.71358292612221
404,138.813286612792
405,38.40267629181035
406,22.062801770843606
407,104.79634001242803
408,12.059815683626887
409,47.483259880912
410,153.3970545741674
411,72.33028415139135
412,60.217060376292
413,112.20342048964962
414,142.84854809530947
415,106.52242079571057
416,141.7076589202681
417,163.72603830974464
418,114.45539065139852
419,106.67878716656453
420,133.7012094127619
421,30.418469472367548
422,159.66788158174853
423,59.46505813911432
424,8.078348178541345
425,41.97003367008428
426,72.36941956564304
427,89.07495315371784
428,42.19595384504383
429,89.42274474789464
430,108.13004964089998
431,76.6682638649025
432,76.23615342626967
433,81.454316977387
434,83.47035674411096
435,76.42626165204693
436,87.27894004175316
437,141.84516621166637
438,55.08417887743316
439,92.56822130266744
440,26.47239362659097
441,145.46894325603276
442,118.02887393030392
443,153.87069486702998
444,56.782439805390254
445,62.34185483393904
446,114.40953041682698
447,19.59577973932467
448,73.82952237428664
449,147.98633082096666
450,71.43080420616843
451,163.54906766222305
452,65.0376488870855
453,149.853971256538
454,60.10799085097628
455,55.668376069109
456,84.03052497687347
457,120.92536750650932
458,29.93228600908465
459,61.331283532044736
460,143.959775693749
461,35.84805618669267
462,66.88174225581666
463,38.59621702768217
464,101.30628691208594
465,138.13620868616275
466,35.99787231483386
467,106.03046885689254
468,37.569847523094616
469,22.235163808505458
470,63.08745678867059
471,47.04903388823766
472,25.12206426286344
473,109.04746078864761
474,51.015339185330035
475,112.42591874224513
476,48.83297150661187
477,102.96501120683354
478,148.9966077510841
479,47.941114621757976
480,25.61547435716628
481,31.053563053559003
482,120.16585189732083
483,144.7736287524988
484,5.676356609574067
485,113.80113090186097
486,69.08075463498325
487,31.112828206667523
488,80.94392400175975
489,44.93072405454137
490,92.62186108879804
491,116.31824658306304
492,147.59986282818312
493,160.2838003078055
494,48.75323150069289
495,174.8946687685385
496,14.571614576298206
497,137.29051803141877
498,33.85571610789759
499,181.2015142840625
